"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","superficie","osm_id","comm_fkt"
"w688552906",7,2,1,3,1,9,275.75,304.5,28.7482503282472,1,7,4,184,184,29.7740365375959,1720.464,NA,NA
"w688552920",8,1,2,6,2,9,226.5,233.5,22.9044465407153,2,7,4,160,160,12.2011574074383,578.0456,NA,NA
"w688552921",8,1,1,10,7,3,317.6,334,15.7684433187855,12,7,2,210,210,14.2773653292076,2501.123,688552921,"AMBOHIMANGA DU SUD_MAROSATROKA"
"w688553209",7,0,1,4,4,10,319.8,299,34.184903527379,NA,NA,NA,NA,NA,NA,1798.916,NA,NA
"w688553210",5,0,0,5,5,9,366.5,374,7.40448908391625,NA,NA,NA,NA,NA,NA,1641.893,NA,NA
"w688553211",6,0,0,6,6,2,361.833333333333,369.5,33.6871473232174,NA,NA,NA,NA,NA,NA,55396.51,688553211,"IFANADIANA_AMBODIRAFIA II"
"w688553212",5,0,0,6,6,8,377.25,356.5,24.8760857487751,NA,NA,NA,NA,NA,NA,2848.38,688553212,"IFANADIANA_AMBODIRAFIA II"
"w688553213",8,2,1,6,1,10,281.6,279,35.2555701573505,1,7,4,170.5,170.5,30.7975262476735,1683.827,NA,NA
"w688553214",8,1,1,6,3,10,308.8,293,25.1554413692884,12,6,4,187,187,8.70178505664872,4248.363,688553214,"IFANADIANA_AMBODIRAFIA II"
"w688553215",6,0,0,7,6,12,358.6,364,20.8907482177536,NA,NA,NA,NA,NA,NA,10138.66,688553215,"IFANADIANA_AMBODIRAFIA II"
"w688553228",6,0,0,6,6,10,365.6,362,40.9457160997055,NA,NA,NA,NA,NA,NA,9204.814,688553228,"IFANADIANA_AMBODIRAFIA II"
"w688553229",7,0,2,6,6,10,304.2,355,31.1917685669872,NA,NA,NA,NA,NA,NA,33587.19,688553229,"IFANADIANA_AMBODIRAFIA II"
"w688554770",5,0,0,5,6,11,459.5,373.5,23.3230093582294,NA,NA,NA,NA,NA,NA,38757.43,688554770,"AMBOHIMANGA DU SUD_MAROSATROKA"
"w688554771",7,0,3,7,2,11,351,331.5,24.9642050626984,NA,NA,NA,NA,NA,NA,1587.853,NA,NA
"w688554796",5,0,0,5,5,10,370,374,18.7759951156042,NA,NA,NA,NA,NA,NA,3053.968,688554796,"AMBOHIMANGA DU SUD_MAROSATROKA"
"w688556613",6,0,0,5,1,9,354.8,329,14.6518948949869,NA,NA,NA,NA,NA,NA,15746.92,688556613,"AMBOHIMANGA DU SUD_AMBODIRAFIA"
"w688556626",8,1,2,5,12,8,305,324,11.428616634937,12,7,3,209,209,14.4949703005152,1381.405,NA,NA
"w688556628",10,4,0,6,1,10,231.4,222,36.2065250593576,1,7,4,163.5,167,23.3639824700095,3173.602,688556628,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688556637",5,0,1,2,2,8,431.25,436.5,13.8294892196818,NA,NA,NA,NA,NA,NA,7637.25,688556637,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688556652",7,0,1,4,4,10,333.6,320,24.1771208307478,NA,NA,NA,NA,NA,NA,1248.959,NA,NA
"w688556654",7,1,1,4,1,9,311,335,33.9995641721821,1,6,4,153,153,12.5373517658707,12240.86,688556654,"AMBOHIMANGA DU SUD_AMBODIRAFIA"
"w688557107",5,0,1,6,5,10,398,384,23.5610706576828,NA,NA,NA,NA,NA,NA,724.5168,NA,NA
"w688557108",5,0,0,5,5,10,364.75,352.5,36.2780413716321,NA,NA,NA,NA,NA,NA,4645.927,688557108,"IFANADIANA_AMBODIRAFIA II"
"w688557110",7,1,1,4,4,9,310.5,289.5,13.5771703639037,2,7,5,161,161,4.32165601629939,1519.389,NA,NA
"w688557111",4,0,0,6,6,11,379.666666666667,378,41.159005004502,NA,NA,NA,NA,NA,NA,6215.648,688557111,"IFANADIANA_AMBODIRAFIA II"
"w688557112",5,0,0,6,5,1,369.75,370,33.4184112188281,NA,NA,NA,NA,NA,NA,20253.52,688557112,"IFANADIANA_AMBODIRAFIA II"
"w688557113",5,0,0,6,6,1,366.5,363,22.738323071383,NA,NA,NA,NA,NA,NA,199315.2,688557113,"IFANADIANA_AMBODIRAFIA II"
"w688557114",6,0,1,6,2,10,319,288.5,37.4258966196842,NA,NA,NA,NA,NA,NA,944.7425,NA,NA
"w688557115",7,0,1,4,4,8,339.6,321,18.8238037289701,NA,NA,NA,NA,NA,NA,1320.6,NA,NA
"w688557116",6,1,0,6,6,12,323,349,20.0766143815254,1,6,3,146,146,4.06971792432758,25185.48,688557116,"IFANADIANA_AMBODIRAFIA II"
"w688557118",7,0,1,7,7,9,302.8,336,20.9262509972577,NA,NA,NA,NA,NA,NA,3669.785,688557118,"IFANADIANA_AMBODIRAFIA II"
"w688557119",7,0,1,4,4,10,354.8,357,30.1785424417983,NA,NA,NA,NA,NA,NA,1750.635,NA,NA
"w688557120",7,1,1,7,4,7,269,272,25.2353756640234,12,10,5,279,279,22.4433904654825,591.2791,NA,NA
"w688557121",4,0,0,6,6,10,491.666666666667,426,33.2980077189007,NA,NA,NA,NA,NA,NA,5704.824,688557121,"IFANADIANA_AMBODIRAFIA II"
"w688557122",9,1,3,8,6,2,248,250,7.40652241668699,11,7,3,244,244,5.48652799581374,1136.496,NA,NA
"w688557918",7,0,1,5,2,10,335,343,24.8182604810209,NA,NA,NA,NA,NA,NA,4753.51,688557918,"AMBOHIMANGA DU SUD_AMBODIRAFIA"
"w688557935",7,2,1,1,4,9,307.25,335,28.5496348869736,1,7,4,163,163,15.4607596099638,2557.421,688557935,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688557936",6,0,2,5,2,9,354.25,334.5,16.9632540327343,NA,NA,NA,NA,NA,NA,4123.819,688557936,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688557948",5,1,0,1,1,9,381.666666666667,355,36.6822822672635,1,1,5,370,370,18.2645653865291,914.8729,NA,NA
"w688557960",8,1,2,6,6,10,216,216,26.6753913735694,2,6,4,132,132,7.57926818119084,1767.371,NA,NA
"w688557961",4,0,0,5,3,11,370,362.5,8.86060810624217,NA,NA,NA,NA,NA,NA,788.837,NA,NA
"w688557962",7,1,1,6,2,10,287.6,287,45.962316289971,1,6,4,146,146,16.4980182356269,7859.759,688557962,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688558753",7,1,1,6,6,3,337.6,364,38.7369195926812,12,6,3,196,196,45.3861763655191,5281.233,688558753,"AMBOHIMANGA DU SUD_AMBODIRAFIA"
"w688558759",8,1,1,6,6,8,307,320,36.1766904471752,12,7,3,209,209,25.0562573300342,8447.494,688558759,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688558760",7,0,2,3,3,9,334.8,322,13.1442304328567,NA,NA,NA,NA,NA,NA,1219.729,NA,NA
"w688558769",6,1,1,3,1,8,353.666666666667,321,5.26824787997903,1,1,5,370,370,2.13705130150776,2450.926,688558769,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688562066",6,0,0,5,4,9,357.4,343,48.9932848680414,NA,NA,NA,NA,NA,NA,746.1102,NA,NA
"w688562079",7,0,1,6,6,12,335,356,22.0004035151651,NA,NA,NA,NA,NA,NA,8172.927,688562079,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688562080",3,0,2,1,8,2,446.5,446.5,42.0097826690927,NA,NA,NA,NA,NA,NA,873.4805,NA,NA
"w688562087",4,1,2,7,4,12,303.5,303.5,5.46050263186995,3,10,6,229,229,1.42005321034463,601.2607,NA,NA
"w688562088",6,0,1,5,5,10,343.75,345,21.9987451634752,NA,NA,NA,NA,NA,NA,2532.858,688562088,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688563427",8,1,2,6,1,2,263,240.5,42.9160352081508,1,7,3,174,174,24.6425398167787,4483.1,688563427,"AMBOHIMANGA DU SUD_FALIARIVO"
"w688563442",5,0,0,4,3,10,370.25,357,36.0650563892275,NA,NA,NA,NA,NA,NA,849.3475,NA,NA
"w688564868",9,3,1,5,1,9,252.4,257,26.8659477875629,1,5,4,157.666666666667,152,15.5099846566407,7278.653,688564868,"IFANADIANA_ANTAFOTENINA"
"w688564869",6,0,0,5,5,11,368.4,356,25.0037406890984,NA,NA,NA,NA,NA,NA,9940.548,688564869,"IFANADIANA_ANTAFOTENINA"
"w688564870",8,1,2,4,4,7,256.4,280,36.7992456351074,10,5,1,224,224,9.55948894927417,451.6652,NA,NA
"w688564872",6,1,1,5,5,1,321.333333333333,370,4.25628473082974,11,7,2,236,236,5.12238942459523,1224.272,NA,NA
"w688565529",6,0,0,5,4,10,357.2,356,34.1593232164408,NA,NA,NA,NA,NA,NA,8804.993,688565529,"ANTSINDRA_ANTSINDRA"
"w688569253",6,0,0,4,4,10,354.6,355,20.066528791448,NA,NA,NA,NA,NA,NA,1077.153,NA,NA
"w688569902",7,0,2,5,1,11,393,345,6.18308802905471,NA,NA,NA,NA,NA,NA,3903.528,688569902,"IFANADIANA_ANTAFOTENINA"
"w688569903",5,0,0,6,5,9,351.8,336,38.7074037559763,NA,NA,NA,NA,NA,NA,1098.038,NA,NA
"w688569904",7,1,0,6,6,9,306,363,19.8927804406275,12,6,3,166,166,18.2647285289125,15196.03,688569904,"IFANADIANA_ANTAFOTENINA"
"w688569905",9,1,2,6,1,10,269.4,224,31.0565573469159,11,6,1,217,217,27.6037023587325,15810.37,688569905,"IFANADIANA_ANTAFOTENINA"
"w688569906",7,0,1,6,3,11,342,259,19.3868540518543,NA,NA,NA,NA,NA,NA,640.3304,NA,NA
"w688571021",5,0,1,5,4,12,388.666666666667,397,8.89869351736385,NA,NA,NA,NA,NA,NA,6477.761,688571021,"ANTSINDRA_AMBATOVORY"
"w688571022",6,0,1,7,1,10,397,412,19.5736021075387,NA,NA,NA,NA,NA,NA,2205.72,688571022,"ANTSINDRA_AMBATOVORY"
"w688571028",6,0,1,6,1,1,352.5,377.5,22.4173808764029,NA,NA,NA,NA,NA,NA,5607.151,688571028,"ANTSINDRA_AMBATOVORY"
"w688571039",5,0,0,6,6,2,353.2,356,7.50595905641645,NA,NA,NA,NA,NA,NA,1834.723,NA,NA
"w688571040",5,0,0,6,7,2,368.25,363.5,12.1417790400016,NA,NA,NA,NA,NA,NA,12094.89,688571040,"ANTSINDRA_AMBATOVORY"
"w688571041",4,0,0,5,7,11,339.666666666667,300,3.91283552021791,NA,NA,NA,NA,NA,NA,1054.568,NA,NA
"w688571042",7,1,1,3,1,10,296,334,16.5693391573601,1,6,4,167,167,8.59948507362774,1344.408,NA,NA
"w688571043",6,0,0,6,6,1,365.8,357,13.4115868955452,NA,NA,NA,NA,NA,NA,2385.363,688571043,"ANTSINDRA_AMBATOVORY"
"w688571044",5,0,0,6,7,3,364.75,352.5,9.3301625167557,NA,NA,NA,NA,NA,NA,3171.466,688571044,"ANTSINDRA_AMBATOVORY"
"w688572716",6,0,1,5,5,11,345,366,23.6988137418835,NA,NA,NA,NA,NA,NA,31663.39,688572716,"AMBOHIMANGA DU SUD_MAROLANANANA"
"w688572717",8,1,0,2,6,6,288.666666666667,297,12.4219444699938,12,7,4,201,201,12.1760378848726,921.6645,NA,NA
"w688572718",6,1,0,6,6,8,327.75,349,38.8302587056986,12,6,3,154,154,12.652747904699,21523.22,688572718,"AMBOHIMANGA DU SUD_MAROLANANANA"
"w688572719",6,0,2,6,6,10,393.666666666667,363,43.4422367808231,NA,NA,NA,NA,NA,NA,2972.175,688572719,"AMBOHIMANGA DU SUD_MAROLANANANA"
"w688572720",5,0,1,4,5,12,379.333333333333,392,43.3108890484336,NA,NA,NA,NA,NA,NA,971.4675,NA,NA
"w688572721",5,0,1,5,5,9,363.333333333333,378,5.60122199751369,NA,NA,NA,NA,NA,NA,950.7623,NA,NA
"w688572722",7,0,2,5,2,9,323.25,318.5,17.3492050861177,NA,NA,NA,NA,NA,NA,2107.673,688572722,"AMBOHIMANGA DU SUD_MAROLANANANA"
"w688572723",7,0,2,6,1,10,293.25,279,37.4534458783012,NA,NA,NA,NA,NA,NA,15646.71,688572723,"AMBOHIMANGA DU SUD_ANDRORANGAVOLA NORD"
"w688572724",6,0,2,2,3,10,344.666666666667,363,16.9389103076693,NA,NA,NA,NA,NA,NA,3733.44,688572724,"AMBOHIMANGA DU SUD_ANDRORANGAVOLA NORD"
"w688572725",10,2,2,6,3,10,261.4,244,40.5719336707943,1,6,4,142,142,14.8923302868575,22793.25,688572725,"AMBOHIMANGA DU SUD_ANDRORANGAVOLA NORD"
"w688572727",4,0,0,6,6,8,367.666666666667,369,4.24693308751814,NA,NA,NA,NA,NA,NA,481.3753,NA,NA
"w688572729",5,1,0,1,1,7,336.75,331.5,32.4994155552942,1,6,4,153,153,18.2016217181233,2924.061,688572729,"AMBOHIMANGA DU SUD_ANDRORANGAVOLA NORD"
"w688572732",5,0,0,3,4,10,373.75,388,31.8221634476036,NA,NA,NA,NA,NA,NA,6277.456,688572732,"AMBOHIMANGA DU SUD_ANDRORANGAVOLA NORD"
"w688572735",8,2,0,6,6,9,288.6,328,21.2581089209553,12,7,3,213,213,45.3102565018042,8863.346,688572735,"AMBOHIMANGA DU SUD_ANDRORANGAVOLA NORD"
"w688572737",6,0,1,4,5,9,375.5,374,20.6795575766258,NA,NA,NA,NA,NA,NA,1071.616,NA,NA
"w688572739",9,2,1,6,12,9,277.6,251,47.5674542900167,12,6,3,170,170,27.2152582523303,1163.771,NA,NA
"w688572741",5,0,0,3,3,9,373.75,388,27.5305645633042,NA,NA,NA,NA,NA,NA,6172.01,688572741,"AMBOHIMANGA DU SUD_ANDRORANGAVOLA NORD"
"w688572930",7,0,2,5,9,6,265.25,248,11.3617678644148,NA,NA,NA,NA,NA,NA,1125.132,NA,NA
"w688572931",8,1,1,6,6,10,305.6,343,35.5817538645682,1,6,3,153,153,30.8491860275668,28677.34,688572931,"IFANADIANA_ANTAFOTENINA"
"w688572932",7,1,1,4,4,9,317,315,12.0731145167797,9,4,12,222,222,14.2259848023207,1381.218,NA,NA
"w688572933",6,0,0,4,4,10,353.2,336,19.2200658754689,NA,NA,NA,NA,NA,NA,6441.192,688572933,"IFANADIANA_ANTAFOTENINA"
"w688572934",6,0,0,6,6,10,370,370,28.8031766654952,NA,NA,NA,NA,NA,NA,115357.6,688572934,"IFANADIANA_ANTAFOTENINA"
"w688573432",8,3,0,4,2,10,276,250,30.5730081518581,2,6,5,172,160,14.7986805776327,1441.75,NA,NA
"w688573433",5,0,0,7,7,12,364.5,366.5,30.9855287447696,NA,NA,NA,NA,NA,NA,6661.319,688573433,"ANTSINDRA_AMBATOVORY"
"w688573434",5,0,0,7,7,3,380.5,380.5,23.1510462572097,NA,NA,NA,NA,NA,NA,12266.84,688573434,"ANTSINDRA_AMBATOVORY"
"w688575080",7,1,1,6,5,10,313.75,310.5,19.5181285524042,12,6,3,202,202,8.92539136669607,1818.224,NA,NA
"w688575081",8,1,3,4,11,9,332.666666666667,335,9.03164494672496,1,7,5,182,182,4.69386497897194,1086.578,NA,NA
"w688576001",5,0,1,2,2,9,356.25,356,33.501094464509,NA,NA,NA,NA,NA,NA,640.0249,NA,NA
"w688576002",5,0,1,5,2,10,372,405,24.6590095249141,NA,NA,NA,NA,NA,NA,607.3859,NA,NA
"w688576004",7,0,1,3,4,11,330.6,306,17.7990564409954,NA,NA,NA,NA,NA,NA,810.5687,NA,NA
"w688577213",8,2,0,6,7,10,314,314,36.1421935843303,2,6,4,149,149,22.0838620313545,5113.822,688577213,"IFANADIANA_ANTAFOTENINA"
"w688577214",8,1,1,6,6,10,281.8,237,14.2250912328726,12,6,3,174,174,9.53421820637955,24333.07,688577214,"IFANADIANA_ANTAFOTENINA"
"w688577215",3,0,1,12,11,5,457.5,457.5,4.5922807901815,NA,NA,NA,NA,NA,NA,1443.306,NA,NA
"w688577216",9,1,2,5,5,10,273.4,272,39.9755595038978,1,6,3,160,160,26.0599002527699,7339.833,688577216,"IFANADIANA_ANTAFOTENINA"
"w688577217",4,0,0,6,6,12,512.666666666667,384,21.8990148111389,NA,NA,NA,NA,NA,NA,5896.731,688577217,"IFANADIANA_ANTAFOTENINA"
"w688577218",8,0,2,3,4,9,319.6,328,22.6237994568155,NA,NA,NA,NA,NA,NA,1886.514,NA,NA
"w688577219",4,0,0,5,5,9,357.75,359.5,18.6272533595156,NA,NA,NA,NA,NA,NA,4263.863,688577219,"IFANADIANA_IFANADIANA"
"w688577220",7,0,1,5,4,10,322.4,342,32.1406330937095,NA,NA,NA,NA,NA,NA,2152.197,688577220,"IFANADIANA_ANTAFOTENINA"
"w688577221",4,0,2,9,7,2,305,300,1.85255930053744,NA,NA,NA,NA,NA,NA,1593.634,NA,NA
"w688577222",6,0,0,6,6,11,332.4,356,33.8468697020387,NA,NA,NA,NA,NA,NA,15619.35,688577222,"IFANADIANA_ANTAFOTENINA"
"w688577277",6,0,1,5,5,10,331.5,330.5,25.1131684863599,NA,NA,NA,NA,NA,NA,8994.576,688577277,"IFANADIANA_ANTAFOTENINA"
"w688577278",7,0,1,6,6,11,329.4,328,77.405742845923,NA,NA,NA,NA,NA,NA,2792.632,688577278,"IFANADIANA_ANTAFOTENINA"
"w688577280",7,1,1,6,6,10,304,356,59.5937189777731,12,6,3,174,174,40.8121467689967,19749.89,688577280,"IFANADIANA_ANTAFOTENINA"
"w688577363",8,1,2,6,1,4,278.6,201,33.2831613658027,12,6,3,182,182,26.0245147319733,2187.127,688577363,"ANTSINDRA_AMBATOVORY"
"w688577364",7,1,1,5,3,11,305.25,318,13.8808351757869,12,7,2,210,210,7.62291447770438,1035.215,NA,NA
"w688577474",5,0,0,4,4,10,371.5,376,23.5951604694049,NA,NA,NA,NA,NA,NA,1714.375,NA,NA
"w688579594",7,1,2,6,2,10,275.75,255,58.0300307738239,2,6,4,145,145,30.1654509498094,6180.759,688579594,"ANTSINDRA_AMBATOVORY"
"w688579595",7,0,1,6,2,11,320.8,293,20.908966922284,NA,NA,NA,NA,NA,NA,2607.335,688579595,"ANTSINDRA_AMBATOVORY"
"w688579596",7,1,0,7,7,12,341.8,341,41.536730972666,1,6,3,146,146,44.7734838980453,6156.559,688579596,"ANTSINDRA_AMBATOVORY"
"w688579599",10,1,3,7,2,10,245.6,223,34.445993027331,1,6,3,160,160,30.364127541569,6820.778,688579599,"ANTSINDRA_AMBATOVORY"
"w688579614",6,0,0,7,6,12,359.666666666667,349,16.16362340698,NA,NA,NA,NA,NA,NA,3916.879,688579614,"ANTSINDRA_AMBATOVORY"
"w688579773",9,2,2,6,1,9,231.5,215.5,26.202592487211,1,6,3,167.5,167.5,16.0168309956816,4676.004,688579773,"AMBOHIMANGA DU SUD_SOANIHERENANA NORD"
"w688579774",6,0,2,7,3,10,352.25,311,25.0926507390612,NA,NA,NA,NA,NA,NA,1611.76,NA,NA
"w688580145",5,0,0,6,6,1,366.5,369.5,11.6091195451028,NA,NA,NA,NA,NA,NA,6318.036,688580145,"ANTSINDRA_BEFOTAKA"
"w688580146",7,0,2,6,2,11,303.5,311,15.418320532195,NA,NA,NA,NA,NA,NA,5190.449,688580146,"ANTSINDRA_BEFOTAKA"
"w688580147",6,0,2,5,6,2,290,293.5,8.52275038375537,NA,NA,NA,NA,NA,NA,860.5868,NA,NA
"w688580148",5,0,0,5,6,11,371.75,362.5,37.6413195907482,NA,NA,NA,NA,NA,NA,5264.208,688580148,"ANTSINDRA_BEFOTAKA"
"w688580149",7,3,0,6,2,10,252.75,226.5,18.9582580352453,2,7,4,162.333333333333,154,7.99433900919352,12612.04,688580149,"ANTSINDRA_BEFOTAKA"
"w688580152",6,0,1,7,7,11,326.5,360,56.1559644140847,NA,NA,NA,NA,NA,NA,6286.583,688580152,"ANTSINDRA_BEFOTAKA"
"w688580153",6,0,0,6,6,10,374.2,376,31.5255349556405,NA,NA,NA,NA,NA,NA,3257.944,688580153,"ANTSINDRA_BEFOTAKA"
"w688580154",9,3,1,7,1,10,233.8,195,46.9154746938182,1,7,4,186,189,30.8190942019989,1177.499,NA,NA
"w688585009",6,0,1,6,7,12,331.5,339,39.7074957921574,NA,NA,NA,NA,NA,NA,28062.56,688585009,"ANTSINDRA_BEFOTAKA"
"w688585011",7,0,1,5,2,10,326.6,329,22.8063058155717,NA,NA,NA,NA,NA,NA,6947.978,688585011,"ANTSINDRA_BEFOTAKA"
"w688585012",9,2,1,6,12,8,241.2,210,47.3327613489033,12,6,3,184.5,184.5,41.2854282941049,2065.559,688585012,"ANTSINDRA_BEFOTAKA"
"w688585013",7,0,2,8,4,12,300.5,301,4.09653032286558,NA,NA,NA,NA,NA,NA,814.5418,NA,NA
"w688585014",6,0,1,6,6,11,354.25,355.5,14.9256552566277,NA,NA,NA,NA,NA,NA,1655.263,NA,NA
"w688585015",6,0,1,6,7,10,319.5,352.5,13.7105890661111,NA,NA,NA,NA,NA,NA,6680.522,688585015,"ANTSINDRA_BEFOTAKA"
"w688585016",4,0,0,5,6,3,397.666666666667,397,23.6621356949808,NA,NA,NA,NA,NA,NA,2942.577,688585016,"ANTSINDRA_BEFOTAKA"
"w688585017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.566,NA,NA
"w688585020",5,0,0,7,7,4,369.75,370,24.514116424988,NA,NA,NA,NA,NA,NA,3591.792,688585020,"ANTSINDRA_BEFOTAKA"
"w688585021",4,0,0,11,5,11,406.75,412,21.3205383199142,NA,NA,NA,NA,NA,NA,1251.323,NA,NA
"w688585022",6,1,1,6,3,11,265.25,272.5,31.961147703599,12,6,3,180,180,20.5367426077862,462.1478,NA,NA
"w688585023",8,1,1,8,7,12,284.6,266,29.0461107425275,4,8,6,145,145,11.7563813177631,2392.755,688585023,"ANTSINDRA_BEFOTAKA"
"w688589052",6,0,0,6,6,10,333.6,349,31.462246858676,NA,NA,NA,NA,NA,NA,1028.912,NA,NA
"w688589053",6,0,1,6,7,1,331.5,342.5,36.6884055785417,NA,NA,NA,NA,NA,NA,40911.84,688589053,"IFANADIANA_IFANADIANA"
"w688589057",7,1,0,4,4,10,319.6,308,23.0379349917747,2,8,5,189,189,9.07805443722113,1106.546,NA,NA
"w688589059",8,0,3,3,3,9,280.6,292,22.2383166761184,NA,NA,NA,NA,NA,NA,887.1402,NA,NA
"w688589061",7,1,1,7,7,10,330,338.5,25.9896770120349,1,8,6,217,217,27.6836384946865,797.0967,NA,NA
"w688589062",8,0,3,6,2,10,276.8,258,40.8332987488444,NA,NA,NA,NA,NA,NA,1605.61,NA,NA
"w688589066",5,0,0,5,5,9,363.25,360,20.3498637404169,NA,NA,NA,NA,NA,NA,28873.78,688589066,"IFANADIANA_IFANADIANA"
"w688589070",5,0,0,5,6,11,445.25,365.5,33.3539506359449,NA,NA,NA,NA,NA,NA,6058.907,688589070,"IFANADIANA_IFANADIANA"
"w688589071",6,1,1,5,12,5,464,497,36.3717713319861,11,11,6,362,362,12.3456202126056,1184.609,NA,NA
"w688593454",9,0,4,5,1,10,262.4,238,18.930970040281,NA,NA,NA,NA,NA,NA,5357.763,688593454,"IFANADIANA_AMBORAKA"
"w688593457",6,0,1,7,7,1,380.25,383,39.2348982137198,NA,NA,NA,NA,NA,NA,17627.03,688593457,"IFANADIANA_AMBORAKA"
"w688593460",6,1,2,4,6,9,314.25,303.5,15.4514697655442,1,8,4,208,208,4.98334061934306,3826.317,688593460,"IFANADIANA_AMBORAKA"
"w688593461",7,1,1,6,12,9,345.75,206.5,61.3335215950499,12,6,3,174,174,46.4557937148073,10386.5,688593461,"IFANADIANA_AMBORAKA"
"w688593462",6,0,0,6,6,10,356,362,32.1677113369827,NA,NA,NA,NA,NA,NA,1331.346,NA,NA
"w688593469",6,0,1,5,4,9,415.75,423.5,29.7920766990048,NA,NA,NA,NA,NA,NA,883.3175,NA,NA
"w688593472",8,1,1,6,1,9,308.4,294,35.7805702333331,1,6,3,153,153,13.6014591456392,1792.474,NA,NA
"w688593473",6,0,2,1,7,10,386.666666666667,384,22.1001554949289,NA,NA,NA,NA,NA,NA,648.0998,NA,NA
"w688593476",9,2,1,6,6,10,280.6,294,33.33304553668,12,6,3,173.5,173.5,35.7036119043146,10482.64,688593476,"IFANADIANA_AMBORAKA"
"w688593477",6,0,1,7,6,12,356,349.5,23.7551942086143,NA,NA,NA,NA,NA,NA,8435.962,688593477,"IFANADIANA_AMBORAKA"
"w688593478",7,1,2,12,11,7,305.75,311,32.403295041925,11,9,5,300,300,43.3758535743048,951.102,NA,NA
"w688595959",7,1,0,3,2,10,309.6,307,23.4245022393694,11,6,3,202,202,14.1989917848641,1408.058,NA,NA
"w688595960",8,0,2,5,1,9,312.4,292,27.787096862323,NA,NA,NA,NA,NA,NA,1831.21,NA,NA
"w688595961",8,0,3,4,6,9,307,332,13.785420832113,NA,NA,NA,NA,NA,NA,934.1331,NA,NA
"w688595962",7,0,1,3,3,10,335.2,315,20.4540977305333,NA,NA,NA,NA,NA,NA,1159.321,NA,NA
"w688595964",6,0,2,7,1,7,477,509,45.3740095120519,NA,NA,NA,NA,NA,NA,1379.747,NA,NA
"w688595965",8,1,1,4,12,9,278.8,244,16.4210867222554,1,8,4,209,209,16.3716041447094,1831.486,NA,NA
"w688595971",7,0,1,6,6,9,361.4,335,29.5799739696544,NA,NA,NA,NA,NA,NA,1445.639,NA,NA
"w688595974",7,0,2,6,1,10,321.25,338.5,45.4014890519509,NA,NA,NA,NA,NA,NA,1813.857,NA,NA
"w688598638",6,0,0,5,4,9,357.4,328,22.503193450133,NA,NA,NA,NA,NA,NA,2745.666,688598638,"IFANADIANA_AMBORAKA"
"w688598639",7,0,1,2,2,9,332.4,377,35.3939968588471,NA,NA,NA,NA,NA,NA,754.7808,NA,NA
"w688598640",4,0,1,5,12,9,325.333333333333,313,25.8893517425016,NA,NA,NA,NA,NA,NA,812.2468,NA,NA
"w688598643",7,1,0,7,7,2,333.4,362,23.1943103288366,12,6,2,175,175,26.6435362426978,82532.62,688598643,"IFANADIANA_AMBORAKA"
"w688598645",6,0,0,4,4,9,346.2,363,13.0757067262731,NA,NA,NA,NA,NA,NA,965.7864,NA,NA
"w688598662",9,1,2,5,2,9,263.6,272,7.80816183377469,11,4,1,160,160,3.74280027939571,5582.329,688598662,"IFANADIANA_AMBORAKA"
"w688598667",5,0,0,6,6,1,364.75,362.5,16.9660868637439,NA,NA,NA,NA,NA,NA,14610.29,688598667,"IFANADIANA_AMBORAKA"
"w688598670",7,1,1,5,12,9,296.5,296.5,17.8214669078755,12,6,3,160,160,15.3150323143095,17947.81,688598670,"IFANADIANA_AMBORAKA"
"w688608247",8,1,2,5,2,10,256.75,269,11.9685385317472,12,7,2,229,229,13.9468518612249,5678.783,688608247,"AMBOHIMANGA DU SUD_MAROSATROKA"
"w688608257",7,0,1,5,5,11,353.4,369,19.3715000578078,NA,NA,NA,NA,NA,NA,16247.99,688608257,"AMBOHIMANGA DU SUD_MAROSATROKA"
"w688610262",6,0,0,1,1,9,365.6,356,12.9804517866284,NA,NA,NA,NA,NA,NA,1184.914,NA,NA
"w688610264",4,0,0,6,4,11,585,615,26.6563865817197,NA,NA,NA,NA,NA,NA,3031.249,688610264,"TSARATANANA_SANDRASATY"
"w688610271",6,0,0,5,6,11,343.4,343,15.5412308676826,NA,NA,NA,NA,NA,NA,4700.972,688610271,"TSARATANANA_SANDRASATY"
"w688610276",8,0,2,5,2,9,313.8,314,41.5681132926784,NA,NA,NA,NA,NA,NA,600.3003,NA,NA
"w688610277",5,0,0,1,1,10,431.25,348.5,26.287497128965,NA,NA,NA,NA,NA,NA,1254.789,NA,NA
