"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","perc_max","osm_id","rcf_superficie","comm_fkt"
"w684820429",9,2,1,6,1,9,272.8,230,21.7286909439057,12,6,3,157,157,7.29119075944019,71.1841,684820429,3750.745,"IFANADIANA_IFANADIANA"
"w684820430",7,0,1,4,7,11,330.8,334,10.4061677755554,NA,NA,NA,NA,NA,NA,74.44772,684820430,2116.358,"IFANADIANA_IFANADIANA"
"w684820432",5,0,0,6,6,9,371.75,359.5,11.0256495294917,NA,NA,NA,NA,NA,NA,60.72095,684820432,20310.7,"IFANADIANA_IFANADIANA"
"w684902804",5,0,0,5,5,10,377.25,377,19.3575872099364,NA,NA,NA,NA,NA,NA,62.78668,684902804,23109.68,"IFANADIANA_IFANADIANA"
"w684902808",7,1,0,6,7,11,336.4,383,35.768467474854,1,6,3,146,146,19.2023457214485,89.54967,684902808,4741.762,"IFANADIANA_IFANADIANA"
"w684902809",6,0,1,3,3,9,433,377,11.8378316035787,NA,NA,NA,NA,NA,NA,67.7324,684902809,6665.908,"IFANADIANA_IFANADIANA"
"w684902810",7,1,1,7,7,9,317.5,342.5,11.1024166452878,12,11,6,349,349,5.90522691021616,83.92453,684902810,3690.416,"IFANADIANA_IFANADIANA"
"w684902815",10,3,1,6,12,9,242.8,217,18.0099061661455,12,6,3,171.333333333333,180,10.2530373833747,67.23594,684902815,2768.482,"IFANADIANA_IFANADIANA"
"w684903901",8,2,0,6,6,11,298.8,362,14.4736636951912,12,6,3,181,181,14.7048066699744,57.03791,684903901,42437,"IFANADIANA_AMBORAKA"
"w684903902",7,0,3,3,1,10,299.5,302.5,11.716663630961,NA,NA,NA,NA,NA,NA,56.17175,684903902,3062.492,"IFANADIANA_AMBORAKA"
"w684903903",8,2,0,6,1,10,302.8,328,18.981341179344,1,7,4,160,160,14.5637400812039,62.67743,684903903,27200.13,"IFANADIANA_AMBORAKA"
"w684904893",5,0,0,6,7,10,387.5,387,14.3431786729324,NA,NA,NA,NA,NA,NA,70.40097,684904893,30431.25,"IFANADIANA_AMBORAKA"
"w684904895",3,0,0,2,3,8,597,597,18.8039300104201,NA,NA,NA,NA,NA,NA,57.31362,684904895,2129.008,"IFANADIANA_AMBORAKA"
"w684904899",6,1,0,2,2,10,356.25,384,4.5708612708759,1,5,3,139,139,4.63863518074417,51.4945,684904899,6013.553,"IFANADIANA_AMBORAKA"
"w684906058",6,0,1,5,5,10,343.75,367,17.8261514561837,NA,NA,NA,NA,NA,NA,89.48643,684906058,2917.391,"IFANADIANA_AMBORAKA"
"w684906059",5,0,0,4,5,9,370.25,370,11.594473925007,NA,NA,NA,NA,NA,NA,52.27595,684906059,12794.88,"IFANADIANA_AMBORAKA"
"w684906060",6,0,0,4,5,9,357.4,350,22.4270445226472,NA,NA,NA,NA,NA,NA,81.4366,684906060,2782.615,"IFANADIANA_AMBORAKA"
"w684906061",6,0,1,4,2,10,369.75,383.5,17.3782795374257,NA,NA,NA,NA,NA,NA,64.82531,684906061,6340.109,"IFANADIANA_ANDRANOFOLAHINA"
"w684909004",7,0,2,11,1,9,346.4,343,17.6392347270712,NA,NA,NA,NA,NA,NA,84.96962,684909004,5206.219,"IFANADIANA_ANDRANOFOLAHINA"
"w684909015",7,0,1,6,12,10,302.8,349,24.6359535526753,NA,NA,NA,NA,NA,NA,76.95734,684909015,29998.78,"IFANADIANA_ANDRANOFOLAHINA"
"w684909016",8,2,2,6,1,10,239.25,227.5,22.8278987239255,1,6,4,163,163,16.9507910494754,69.5045,684909016,2967.792,"IFANADIANA_ANDRANOFOLAHINA"
"w684909019",6,0,1,5,1,9,333.75,349.5,8.10665128462172,NA,NA,NA,NA,NA,NA,72.36369,684909019,20045.56,"IFANADIANA_ANDRANOFOLAHINA"
"w684909020",6,0,1,6,2,10,328,299.5,23.8275338740147,NA,NA,NA,NA,NA,NA,87.37099,684909020,2857.823,"IFANADIANA_ANDRANOFOLAHINA"
"w684909109",7,1,1,6,1,10,275,230,28.0137707421947,12,6,2,181,181,29.2206860744921,69.51993,684909109,15081.49,"AMBOHIMANGA DU SUD_FALIARIVO"
"w684909973",6,1,1,4,2,10,331,294,14.4112204293342,2,2,6,356,356,9.43628135267371,65.24449,684909973,5820.637,"AMBOHIMANGA DU SUD_FALIARIVO"
"w684909988",7,0,1,6,2,10,325,335,13.267715959996,NA,NA,NA,NA,NA,NA,70.59024,684909988,5886.233,"AMBOHIMANGA DU SUD_FALIARIVO"
"w684909989",6,0,1,5,6,10,322.75,346,13.8085655249208,NA,NA,NA,NA,NA,NA,53.1453,684909989,17613.44,"AMBOHIMANGA DU SUD_FALIARIVO"
"w684910469",7,0,1,6,5,12,361.4,376,20.900616733252,NA,NA,NA,NA,NA,NA,96.48696,684910469,2285.682,"AMBOHIMANGA DU SUD_MAROSATROKA"
"w684910470",7,1,0,6,1,11,321,287,6.33662205933407,11,5,2,168,168,2.79996841905168,53.34084,684910470,17924.7,"AMBOHIMANGA DU SUD_FALIARIVO"
"w684910489",5,0,0,5,3,11,365,359.5,27.0175189000114,NA,NA,NA,NA,NA,NA,99.34487,684910489,9128.629,"AMBOHIMANGA DU SUD_FALIARIVO"
"w684910490",7,1,0,6,2,11,315.6,320,16.1533830288633,2,6,4,138,138,8.74722724644198,84.1263,684910490,2443.371,"AMBOHIMANGA DU SUD_FALIARIVO"
"w685365185",8,0,3,5,12,9,277.4,230,19.7001120262412,NA,NA,NA,NA,NA,NA,96.28264,685365185,4687.982,"KELILALINA_AMBODIPAISO NORD"
"w685365187",7,1,1,5,5,10,312.6,357,19.4610003065991,12,5,3,159,159,7.18772799100229,87.72601,685365187,16063.17,"KELILALINA_AMBODIPAISO NORD"
"w685365201",7,0,1,6,6,10,322.6,314,21.396958968064,NA,NA,NA,NA,NA,NA,86.59859,685365201,2939.936,"IFANADIANA_ANDRANOFOLAHINA"
"w685365205",9,3,0,6,6,10,265,210,23.9961231331021,12,6,2,176.333333333333,181,18.2534449324696,68.12415,685365205,121813.4,"KELILALINA_AMBODIPAISO SUD"
"w685460264",6,0,0,5,6,11,367,362,19.0077598835847,NA,NA,NA,NA,NA,NA,92.54977,685460264,8035.612,"KELILALINA_AMBODIPAISO SUD"
"w685460361",6,0,1,5,2,10,325,297,17.6722072630681,NA,NA,NA,NA,NA,NA,100,685460361,3544.532,"KELILALINA_AMBODIPAISO SUD"
"w685460363",7,1,1,5,5,10,297.2,349,11.5975854946095,12,7,3,202,202,10.8360782376538,74.1249,685460363,3463.082,"IFANADIANA_ANDRANOFOLAHINA"
"w685460364",8,3,0,6,6,10,280.8,217,32.2561004058092,1,6,3,152.666666666667,159,19.7728953269412,83.09306,685460364,7342.06,"IFANADIANA_ANDRANOFOLAHINA"
"w685460365",6,1,0,6,6,10,348.75,362.5,25.6553522132699,12,6,3,160,160,6.10348335760878,80.17463,685460365,4603.283,"IFANADIANA_ANDRANOFOLAHINA"
"w685465662",9,1,3,5,1,9,268.75,255,14.3315111051106,1,7,4,203,203,13.8944869457296,80.28397,685465662,2102.246,"KELILALINA_KELILALINA"
"w685465665",7,1,0,5,6,9,335,335,20.2279009883464,12,6,3,189,189,8.38663543184128,67.187,685465665,4575.071,"KELILALINA_AMBODIPAISO NORD"
"w685465706",6,0,0,4,4,10,365.8,350,17.5904988695773,NA,NA,NA,NA,NA,NA,85.02196,685465706,6664.285,"KELILALINA_KELILALINA"
"w685465709",8,0,3,6,1,10,276.4,223,18.0300919412298,NA,NA,NA,NA,NA,NA,67.1227,685465709,38774.06,"KELILALINA_KELILALINA"
"w685468055",6,1,0,4,12,10,345.5,345.5,20.0294785095398,1,12,6,343,343,19.4620871119012,99.42372,685468055,2893.454,"KELILALINA_KELILALINA"
"w685468056",6,1,2,5,1,8,242,244,11.5128518648376,1,2,6,419,419,17.5595754774255,82.42613,685468056,2242.085,"KELILALINA_KELILALINA"
"w685468057",6,0,1,6,6,10,366.5,366.5,19.3265743489933,NA,NA,NA,NA,NA,NA,79.79017,685468057,12307.5,"KELILALINA_KELILALINA"
"w685468058",7,2,1,6,10,2,258.5,216,13.5210973765538,10,6,1,219,219,10.8650681796536,83.73609,685468058,18660.38,"KELILALINA_KELILALINA"
"w685468059",5,0,1,4,4,10,371.75,391.5,23.6531975381346,NA,NA,NA,NA,NA,NA,100,685468059,5521.073,"KELILALINA_KELILALINA"
"w685472956",5,0,0,4,5,12,372,363,18.2511419868624,NA,NA,NA,NA,NA,NA,82.46763,685472956,7349.644,"KELILALINA_KELILALINA"
"w685472958",8,1,1,6,4,10,269.4,314,9.04290159054746,10,6,2,236,236,4.75917617615367,52.42999,685472958,2514.509,"KELILALINA_KELILALINA"
"w685472961",5,0,1,6,6,12,370,346,19.2268625325776,NA,NA,NA,NA,NA,NA,78.90285,685472961,2932.39,"KELILALINA_KELILALINA"
"w685472963",5,0,0,6,6,2,373.25,377,24.5815386655452,NA,NA,NA,NA,NA,NA,69.75616,685472963,24680.26,"KELILALINA_KELILALINA"
"w685472965",5,0,0,6,6,10,380.5,381,9.32110300312947,NA,NA,NA,NA,NA,NA,47.31774,685472965,5951.202,"KELILALINA_KELILALINA"
"w685472967",8,2,0,6,12,10,261,188,25.9835527810975,12,6,3,181,181,20.0163882883846,76.57056,685472967,15015.56,"KELILALINA_KELILALINA"
"w685475064",8,1,2,4,2,8,276.4,223,27.0631801419776,12,7,3,216,216,13.2875456003014,82.06529,685475064,2103.078,"KELILALINA_KELILALINA"
"w685475067",8,0,2,6,12,2,326.4,334,12.5762797365928,NA,NA,NA,NA,NA,NA,92.91063,685475067,3278.108,"KELILALINA_KELILALINA"
"w685475071",8,0,2,5,1,9,298.6,300,10.7861063712717,NA,NA,NA,NA,NA,NA,85.67028,685475071,11601.76,"KELILALINA_KELILALINA"
"w685475072",6,0,1,6,6,1,336.25,352,30.6057717513939,NA,NA,NA,NA,NA,NA,79.04358,685475072,8830.254,"KELILALINA_KELILALINA"
"w685475074",9,3,0,7,10,7,244,217,23.7484509485994,10,6,2,213.666666666667,222,24.0043737627791,89.25247,685475074,8707.165,"KELILALINA_KELILALINA"
"w685500685",8,1,1,5,2,1,308.4,265,15.7016916175638,2,8,6,167,167,5.77895266239945,67.68821,685500685,2581.196,"KELILALINA_KELILALINA"
"w685500730",7,1,1,4,4,8,302.6,278,19.0869622876599,12,7,4,224,224,12.7835333061901,85.62661,685500730,2043.93,"RANOMAFANA_AMPASIMPOTSY"
"w685500732",6,0,1,5,6,2,345.5,351.5,24.118913964649,NA,NA,NA,NA,NA,NA,69.09102,685500732,25865.47,"RANOMAFANA_AMPASIMPOTSY"
"w685500739",8,1,1,7,3,1,282.5,257.5,3.35112864972311,12,6,3,194,194,2.03256951935243,81.12156,685500739,2704.83,"KELILALINA_KELILALINA"
"w685503451",5,0,0,5,7,3,372,401.5,9.26339118455432,NA,NA,NA,NA,NA,NA,91.55089,685503451,4342.097,"RANOMAFANA_AMPASIMPOTSY"
"w685503452",7,0,1,5,1,9,304.4,265,11.0308426726331,NA,NA,NA,NA,NA,NA,82.06785,685503452,21271.05,"RANOMAFANA_AMPASIMPOTSY"
"w685503453",5,0,0,5,1,9,371.5,373,21.1883588591203,NA,NA,NA,NA,NA,NA,80.578,685503453,8858.747,"RANOMAFANA_AMPASIMPOTSY"
"w685503455",6,1,1,8,12,1,310.5,328,15.6121520481361,12,8,4,244,244,6.08683852217027,77.81429,685503455,22281.47,"RANOMAFANA_AMPASIMPOTSY"
"w685503459",7,0,2,6,4,2,314.5,314,19.0819199635342,NA,NA,NA,NA,NA,NA,62.59114,685503459,7887.562,"RANOMAFANA_AMPASIMPOTSY"
"w685505654",7,0,1,6,6,11,337.8,321,14.9181456891555,NA,NA,NA,NA,NA,NA,97.87534,685505654,2285.463,"RANOMAFANA_AMPASIMPOTSY"
"w685505655",7,1,0,6,6,8,323.6,342,18.1884774914984,12,7,4,210,210,4.69568358185186,73.97055,685505655,8135.551,"RANOMAFANA_AMPASIMPOTSY"
"w685505656",7,0,2,9,5,1,307.25,317.5,22.494873875972,NA,NA,NA,NA,NA,NA,77.75,685505656,39485.92,"RANOMAFANA_AMPASIMPOTSY"
"w685552000",5,0,0,6,6,2,368,360,19.2195339159735,NA,NA,NA,NA,NA,NA,77.725,685552000,46079.52,"RANOMAFANA_AMPASIMPOTSY"
"w685552015",4,0,0,3,5,10,452,428.5,14.1202191867868,NA,NA,NA,NA,NA,NA,75.5647,685552015,11469.33,"RANOMAFANA_AMPASIMPOTSY"
"w685552016",5,0,1,6,6,1,363,346,16.2050695241754,NA,NA,NA,NA,NA,NA,76.69357,685552016,7823.537,"RANOMAFANA_AMPASIMPOTSY"
"w685555041",5,0,1,5,12,9,433,362,11.6407975401666,NA,NA,NA,NA,NA,NA,75.58481,685555041,20613.9,"RANOMAFANA_AMPASIMPOTSY"
"w685555051",7,0,2,5,1,8,281.8,257,16.0276320345316,NA,NA,NA,NA,NA,NA,91.19099,685555051,2183.372,"RANOMAFANA_AMPASIMPOTSY"
"w685555057",6,0,1,5,1,9,340.25,321,14.3940206396886,NA,NA,NA,NA,NA,NA,81.26769,685555057,2176.275,"RANOMAFANA_AMPASIMPOTSY"
"w685555060",6,0,1,11,7,3,317.25,285.5,8.52543740736603,NA,NA,NA,NA,NA,NA,86.1654,685555060,31641.04,"KELILALINA_ANOSY"
"w685555061",6,0,2,6,6,2,329.75,342,34.9731002186745,NA,NA,NA,NA,NA,NA,97.07816,685555061,8816.453,"RANOMAFANA_AMPASIMPOTSY"
"w685555062",6,1,0,6,11,6,307.25,286.5,14.0223845325274,11,6,3,216,216,16.8235029470345,95.18506,685555062,9209.025,"KELILALINA_ANOSY"
"w685555063",7,0,1,5,1,10,332,321,20.4218576602421,NA,NA,NA,NA,NA,NA,93.58772,685555063,9364.741,"KELILALINA_ANOSY"
"w685555064",7,1,0,5,6,2,284.4,321,27.5202926567513,11,5,2,196,196,30.7818034606332,95.09993,685555064,12777.27,"KELILALINA_ANOSY"
"w685572376",9,3,0,5,11,8,227.2,188,20.1621480841203,11,10,6,246.333333333333,202,33.4644801664387,98.94746,685572376,2451.542,"KELILALINA_ANOSY"
"w685572379",8,2,0,5,11,8,263.6,286,26.0513345509068,1,7,4,178,178,17.6531229104663,99.49567,685572379,2790.359,"KELILALINA_ANOSY"
"w685572385",5,0,0,6,7,2,386,388,19.302040298184,NA,NA,NA,NA,NA,NA,73.31259,685572385,12559.53,"KELILALINA_ANOSY"
"w685572387",7,1,1,5,1,9,300.25,294,14.6330411773386,12,7,2,230,230,4.04327136117513,97.46455,685572387,5733.972,"KELILALINA_ANOSY"
"w685575971",5,0,2,4,1,8,389,419,21.4870491281126,NA,NA,NA,NA,NA,NA,77.52212,685575971,2870.59,"KELILALINA_ANOSY"
"w685575972",8,2,0,12,12,9,303.8,285,32.6535077790194,12,6,3,181.5,181.5,30.1860854526054,89.63805,685575972,2657.585,"KELILALINA_ANOSY"
"w685575974",6,1,0,6,6,8,312.25,324.5,8.99629994447519,12,6,3,188,188,4.67115556615983,90.56646,685575974,9939.71,"KELILALINA_ANOSY"
"w685575975",9,2,2,6,12,9,247.8,251,16.7301423354476,12,8,4,213,213,15.8338431909159,84.45051,685575975,6081.285,"RANOMAFANA_VOHIMARINA"
"w685575976",6,1,0,6,6,2,322.75,365.5,18.2969590610156,12,6,3,181,181,20.8346898727197,75.53686,685575976,50534.06,"KELILALINA_FOTSIALANANA"
"w685575984",5,0,0,3,1,8,368.5,370,8.27523446593426,NA,NA,NA,NA,NA,NA,81.97396,685575984,4892.279,"KELILALINA_FOTSIALANANA"
"w685579261",8,1,1,4,11,3,259.8,195,18.1926044545269,11,5,2,194,194,22.2758759932056,81.1478,685579261,41496.15,"KELILALINA_FOTSIALANANA"
"w685579263",8,2,0,11,11,7,209,202,18.546400893064,9,11,2,296.5,296.5,22.5942530455914,87.81731,685579263,8767.697,"KELILALINA_FOTSIALANANA"
"w685579264",8,2,3,4,2,9,259.5,261,41.818374280653,2,8,5,170.5,170.5,21.2474957831736,100,685579264,2255.666,"KELILALINA_FOTSIALANANA"
"w685579266",5,0,0,3,1,8,354.6,350,28.4018133399507,NA,NA,NA,NA,NA,NA,96.79766,685579266,3759.631,"KELILALINA_FOTSIALANANA"
"w685579267",7,1,0,10,11,9,282.2,287,16.5477589898223,1,10,6,271,271,4.38518024295237,94.0248,685579267,7942.563,"KELILALINA_FOTSIALANANA"
"w685579270",7,0,4,11,6,3,237,219,11.0823432603621,NA,NA,NA,NA,NA,NA,98.03383,685579270,4808.782,"KELILALINA_FOTSIALANANA"
"w685590640",8,2,0,11,11,3,245.4,215,10.8462132279932,11,9,3,331.5,331.5,8.61870116972001,63.88366,685590640,2940.872,"KELILALINA_FOTSIALANANA"
"w685590641",5,0,0,5,5,1,368.25,359.5,17.2840501381361,NA,NA,NA,NA,NA,NA,94.56367,685590641,30402.85,"KELILALINA_FOTSIALANANA"
"w685590642",8,3,1,4,11,9,233.75,203,8.53984357625509,11,6,3,192.333333333333,188,9.69079686971865,91.95203,685590642,11241.06,"RANOMAFANA_VOHIMARINA"
"w685590653",7,2,0,5,5,1,271.75,265,12.2148869120205,12,5,3,192,192,22.6153177931475,83.72476,685590653,11446.29,"KELILALINA_FOTSIALANANA"
"w685601107",6,0,1,5,5,9,331.75,357,11.4851551613869,NA,NA,NA,NA,NA,NA,86.40656,685601107,95792.8,"AMBIABE_AMBINANINDRANOTELO"
"w685674901",7,0,2,6,1,10,298.5,297,18.9458284470169,NA,NA,NA,NA,NA,NA,92.83257,685674901,40238.46,"AMBIABE_SAHAVATANA"
"w685674902",6,1,0,5,2,9,333.5,329,16.2328166353499,12,7,3,202,202,5.6567010300995,96.51501,685674902,5180.628,"AMBIABE_SAHAVATANA"
"w685674917",6,0,1,6,6,1,331.5,359,30.3747932857373,NA,NA,NA,NA,NA,NA,96.35503,685674917,6550.814,"AMBIABE_SAHAVATANA"
"w685674918",5,0,1,3,5,10,384,363,19.0625895070542,NA,NA,NA,NA,NA,NA,99.1143,685674918,3268.892,"AMBIABE_SAHAVATANA"
"w685674919",7,1,1,6,12,9,321.5,314.5,11.6773001611924,12,8,3,215,215,5.24914259214615,62.40079,685674919,2179.827,"AMBIABE_SAHAVATANA"
"w685674921",9,3,0,6,6,10,279.2,224,18.796639290269,1,6,3,157.666666666667,152,10.6892894411131,80.82754,685674921,5926.843,"AMBIABE_SAHAVATANA"
"w685681265",5,1,2,4,12,9,260.333333333333,258,16.6835295108417,12,7,4,202,202,13.8866961688752,94.33953,685681265,3844.643,"AMBIABE_SAHAVATANA"
"w685681268",9,1,2,6,1,10,287.2,342,14.9100843148592,1,7,5,181,181,8.61033400652135,96.45575,685681268,2812.761,"AMBIABE_SAHAVATANA"
"w685681271",9,1,2,7,12,1,269.2,300,11.5272648927864,12,7,4,215,215,8.35296809334931,95.67244,685681271,5210.699,"AMBIABE_SAHAVATANA"
"w685681275",7,1,1,5,5,10,290.75,299.5,13.3442074427667,12,6,2,182,182,9.70421675532359,88.11568,685681275,45987.72,"AMBIABE_SAHAVATANA"
"w685681310",6,0,1,3,6,8,465,388,18.3839064299275,NA,NA,NA,NA,NA,NA,98.20591,685681310,4660.168,"AMBIABE_SAHAVATANA"
"w685681311",8,0,2,4,1,9,267.8,259,11.9830600434279,NA,NA,NA,NA,NA,NA,98.68692,685681311,3268.191,"AMBIABE_SAHAVATANA"
"w685686717",5,0,0,6,6,12,357.5,342,10.0557332370823,NA,NA,NA,NA,NA,NA,71.42179,685686717,29828.37,"KELILALINA_AMBALADINGANA"
"w685686729",7,2,1,5,1,9,216,223,6.26530641413902,1,10,6,230.5,230.5,11.0063523486549,103.1596,685686729,2279.422,"KELILALINA_AMBALADINGANA"
"w685686731",9,4,0,6,12,9,199.2,195,30.1688183417682,12,6,3,179.25,177,24.2769325545961,100,685686731,26172.85,"KELILALINA_AMBALADINGANA"
"w685686732",5,0,1,6,6,2,366.5,359,10.7084577174172,NA,NA,NA,NA,NA,NA,87.48347,685686732,6205.851,"KELILALINA_AMBALADINGANA"
"w685686734",10,2,2,4,10,10,234.4,195,29.0679154037399,10,6,2,199,199,16.6348183481566,98.59687,685686734,2581.421,"KELILALINA_AMBALADINGANA"
"w685686735",6,0,0,5,5,10,344.8,349,14.2602155664517,NA,NA,NA,NA,NA,NA,77.01664,685686735,20250.64,"KELILALINA_AMBALADINGANA"
"w685686742",5,0,1,7,7,1,358.333333333333,362,16.6240086497374,NA,NA,NA,NA,NA,NA,69.54843,685686742,11225.67,"KELILALINA_AMBALADINGANA"
"w685797017",7,0,2,6,12,9,289.5,286,7.32586074548313,NA,NA,NA,NA,NA,NA,59.8959,685797017,40836.81,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w685797018",6,1,0,5,4,9,340.25,303.5,15.5430381597795,1,7,3,188,188,7.33323209583022,99.98658,685797018,3604.704,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w685797019",6,0,1,12,10,3,349.25,342,13.3687783736234,NA,NA,NA,NA,NA,NA,96.2451,685797019,14370.29,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w685797031",10,2,2,9,5,2,242.6,230,15.2713891134657,12,5,3,188,188,11.8785331431235,60.96999,685797031,7018.51,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w685801570",9,2,2,4,1,8,218.6,216,8.16570084585943,1,7,4,198.5,198.5,7.27096333039385,51.00114,685801570,10787.86,"FASINTSARA_TSARAKIANJA"
"w685801577",10,1,3,3,12,7,267.8,279,5.69157280041631,11,7,6,258,258,5.75758433917925,62.94576,685801577,5431.926,"FASINTSARA_TSARAKIANJA"
"w685801584",7,0,1,6,1,10,333.4,335,10.9228070784999,NA,NA,NA,NA,NA,NA,55.49422,685801584,8388.305,"FASINTSARA_TSARAKIANJA"
"w685801588",5,0,1,12,1,10,412,412,15.2896110319199,NA,NA,NA,NA,NA,NA,67.90616,685801588,5414.326,"FASINTSARA_TSARAKIANJA"
"w685801591",7,1,0,1,1,9,325,286,11.8615455090941,2,6,4,132,132,4.14700029658615,81.37216,685801591,2628.494,"FASINTSARA_TSARAKIANJA"
"w686021356",5,0,0,6,6,9,368,373,11.8575338588817,NA,NA,NA,NA,NA,NA,79.33897,686021356,42973.35,"KELILALINA_FOTSIALANANA"
"w686021357",7,0,1,5,5,9,318.4,280,12.1471961955952,NA,NA,NA,NA,NA,NA,77.6625,686021357,5189.743,"KELILALINA_AMBALADINGANA"
"w686021358",5,0,0,6,6,9,354.5,339,23.1411197685154,NA,NA,NA,NA,NA,NA,85.54103,686021358,9122.535,"KELILALINA_AMBALADINGANA"
"w686021359",7,1,1,6,7,2,288.25,307.5,12.7261444360878,11,6,3,216,216,12.393007733349,90.01383,686021359,27040.5,"KELILALINA_AMBALADINGANA"
"w686021360",7,1,2,4,12,9,243.75,236.5,10.0558595319335,12,6,3,203,203,8.62357301840387,77.44446,686021360,7495.526,"KELILALINA_AMBALADINGANA"
"w686021365",8,2,0,5,12,10,280.8,238,23.6387606098368,12,5,3,170,170,15.1210448030814,92.90015,686021365,2671.188,"KELILALINA_FOTSIALANANA"
"w686029131",5,0,0,5,6,1,368,369,29.899502386828,NA,NA,NA,NA,NA,NA,89.51331,686029131,110837.6,"KELILALINA_FOTSIALANANA"
"w686029203",6,1,1,3,1,10,321,317,20.1925488807222,1,3,6,412,412,16.9176442825658,94.59771,686029203,2326.363,"KELILALINA_FOTSIALANANA"
"w686029211",5,0,0,6,6,1,371.75,376.5,20.2140855074284,NA,NA,NA,NA,NA,NA,89.31502,686029211,49885.2,"KELILALINA_FOTSIALANANA"
"w686033213",6,1,0,6,7,2,319.5,363.5,20.2833915282367,11,6,3,208,208,25.9994673265194,86.42939,686033213,32394.07,"KELILALINA_FOTSIALANANA"
"w686033218",5,0,0,6,6,2,370,366.5,25.7771502941237,NA,NA,NA,NA,NA,NA,90.27284,686033218,37824.59,"KELILALINA_FOTSIALANANA"
"w686033221",5,0,0,4,2,10,441.75,405,16.1621600887137,NA,NA,NA,NA,NA,NA,82.15257,686033221,2090.2,"KELILALINA_FOTSIALANANA"
"w686104342",5,0,1,6,4,10,355.75,349,15.3105529511691,NA,NA,NA,NA,NA,NA,99.86245,686104342,2667.389,"MAROHARATRA_AMPASIMADINIKAKELY"
"w686106465",6,0,1,6,2,10,336.75,359,14.429877432906,NA,NA,NA,NA,NA,NA,100,686106465,2193.304,"FASINTSARA_AMBALAPAISO"
"w686115668",6,1,1,1,12,8,428.333333333333,356,17.0834633901955,12,9,5,251,251,22.2818006547314,105.8467,686115668,2147.334,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686115669",5,0,0,2,2,10,364.6,391,10.5118470741332,NA,NA,NA,NA,NA,NA,69.18508,686115669,3907.696,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686115675",7,1,0,6,6,1,302.6,370,17.9254252277946,12,6,3,189,189,23.3075510470491,52.22468,686115675,43293.84,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686115677",10,3,1,5,2,9,228.2,209,22.7279045107455,2,6,4,190.333333333333,175,24.048108710087,72.05318,686115677,2823.249,"AMBOHIMANGA DU SUD_AMBALAVARY"
"w686115678",5,0,0,6,6,11,366.5,360,20.8169668465856,NA,NA,NA,NA,NA,NA,80.19723,686115678,17773.13,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686115679",5,0,0,3,3,12,392.75,373.5,16.1991370645791,NA,NA,NA,NA,NA,NA,76.75382,686115679,8488.639,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686115680",7,0,1,5,2,9,333.4,327,12.0748619140295,NA,NA,NA,NA,NA,NA,69.99776,686115680,4230.292,"AMBOHIMANGA DU SUD_AMBALAVARY"
"w686115691",5,0,0,5,5,9,424.5,367,12.1290195276675,NA,NA,NA,NA,NA,NA,94.93119,686115691,4394.098,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686118791",7,1,0,6,6,10,295.6,236,11.0978618271273,1,1,5,385,385,9.2597227590865,96.46031,686118791,3372.28,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686118792",7,1,1,5,12,10,305.5,307.5,11.9247806716644,12,6,3,173,173,3.23091115150723,86.05628,686118792,2583.392,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686118793",8,1,2,7,6,3,266.75,237.5,5.27234876070154,1,7,4,174,174,3.99569748259674,57.57935,686118793,3993.263,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686118794",6,0,0,6,2,9,344.8,327,12.96402545363,NA,NA,NA,NA,NA,NA,75.60958,686118794,2379.873,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686118795",6,0,0,6,6,12,360.2,328,15.4682358077729,NA,NA,NA,NA,NA,NA,87.01673,686118795,4982.271,"AMBOHIMANGA DU SUD_FASINTSARA ANDAKANA"
"w686118797",5,0,0,6,6,12,364.75,356.5,15.0519726293216,NA,NA,NA,NA,NA,NA,75.0198,686118797,27000.41,"AMBOHIMANGA DU SUD_NOSIMBOAHANGY"
"w686118798",5,0,2,6,3,10,402.666666666667,336,17.8309633331436,NA,NA,NA,NA,NA,NA,92.94826,686118798,2870.845,"AMBOHIMANGA DU SUD_NOSIMBOAHANGY"
